entry,Base_SMILES,Base_Name,Ligand_SMILES,Ligand_Name,Solvent_SMILES,Solvent_Name,Concentration,Temp_C,yield
516,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.057,120,54.26
517,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.057,120,0.0
518,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.057,120,7.42
519,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.057,120,3.04
520,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.057,120,11.19
521,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.057,120,72.21
522,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.057,120,42.63
523,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.057,120,0.0
524,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.057,120,5.24
525,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.057,120,4.78
526,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.057,120,9.46
527,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.057,120,31.51
528,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.057,120,27.16
529,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.057,120,0.0
530,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.057,120,6.22
531,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.057,120,0.0
532,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.057,120,5.67
533,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.057,120,61.86
534,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.057,120,66.9
535,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.057,120,0.0
536,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.057,120,3.88
537,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.057,120,0.0
538,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.057,120,3.07
539,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.057,120,21.74
540,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.057,120,30.02
541,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.057,120,0.0
542,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.057,120,4.85
543,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.057,120,0.0
544,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.057,120,3.51
545,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.057,120,7.02
546,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.057,120,33.65
547,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.057,120,0.0
548,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.057,120,8.24
549,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.057,120,0.0
550,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.057,120,2.35
551,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.057,120,22.87
552,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,8.69
553,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
554,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.15
555,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
556,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,2.59
557,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,45.62
558,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,43.05
559,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
560,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,18.22
561,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
562,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,2.44
563,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,26.97
564,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,38.44
565,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
566,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,15.98
567,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
568,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,6.18
569,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,54.52
570,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,26.52
571,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
572,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,20.07
573,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,0.0
574,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,1.76
575,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC1=CC=C(C)C=C1,p-Xylene,0.057,120,39.32
576,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.153,90,5.75
577,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.153,90,0.0
578,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.153,90,37.38
579,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.153,90,0.41
580,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.153,90,11.68
581,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.153,90,38.79
582,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.153,90,0.66
583,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.153,90,0.0
584,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.153,90,8.5
585,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.153,90,2.52
586,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.153,90,38.79
587,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.153,90,60.68
588,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.153,90,6.26
589,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.153,90,0.0
590,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.153,90,12.44
591,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.153,90,2.53
592,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.153,90,31.85
593,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.153,90,86.14
594,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CC(N(C)C)=O,DMAc,0.153,90,0.0
595,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CC(N(C)C)=O,DMAc,0.153,90,0.0
596,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CC(N(C)C)=O,DMAc,0.153,90,3.55
597,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CC(N(C)C)=O,DMAc,0.153,90,2.53
598,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CC(N(C)C)=O,DMAc,0.153,90,28.53
599,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CC(N(C)C)=O,DMAc,0.153,90,27.79
600,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.153,90,12.07
601,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.153,90,0.0
602,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.153,90,4.97
603,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.153,90,0.0
604,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.153,90,2.66
605,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.153,90,32.5
606,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.153,90,13.31
607,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.153,90,0.0
608,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.153,90,5.65
609,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.153,90,0.0
610,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.153,90,0.85
611,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.153,90,33.95
612,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.153,90,28.02
613,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.153,90,0.0
614,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.153,90,0.0
615,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.153,90,0.0
616,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.153,90,0.0
617,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.153,90,0.0
618,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCC#N,BuCN,0.153,90,54.55
619,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCC#N,BuCN,0.153,90,0.0
620,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCC#N,BuCN,0.153,90,8.95
621,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCC#N,BuCN,0.153,90,0.0
622,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCC#N,BuCN,0.153,90,2.53
623,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCC#N,BuCN,0.153,90,75.4
624,O=C([O-])C.[K+],KOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.153,90,15.36
625,O=C([O-])C.[K+],KOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
626,O=C([O-])C.[K+],KOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.153,90,3.68
627,O=C([O-])C.[K+],KOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.153,90,0.0
628,O=C([O-])C.[K+],KOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.153,90,1.39
629,O=C([O-])C.[K+],KOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.153,90,25.35
630,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.153,90,42.48
631,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
632,O=C([O-])C(C)(C)C.[K+],KOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.153,90,11.24
633,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.153,90,0.0
634,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.153,90,2.58
635,O=C([O-])C(C)(C)C.[K+],KOPv,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.153,90,32.68
636,O=C([O-])C.[Cs+],CsOAc,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.153,90,17.16
637,O=C([O-])C.[Cs+],CsOAc,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
638,O=C([O-])C.[Cs+],CsOAc,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.153,90,7.74
639,O=C([O-])C.[Cs+],CsOAc,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,PCy3,CCCCOC(C)=O,BuOAc,0.153,90,0.0
640,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,PPH3,CCCCOC(C)=O,BuOAc,0.153,90,0.81
641,O=C([O-])C.[Cs+],CsOAc,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,XPhos,CCCCOC(C)=O,BuOAc,0.153,90,82.21
642,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,BrettPhos,CCCCOC(C)=O,BuOAc,0.153,90,21.5
643,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,PPht-Bu2,CCCCOC(C)=O,BuOAc,0.153,90,0.0
644,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,t-BuPh-CPhos,CCCCOC(C)=O,BuOAc,0.153,90,8.72
