canonical_smiles,molregno,mol_chembl_id,standard_relation,standard_value,standard_type,standard_units,description,organism,assay_type,confidence_score,pref_name,tgt_chembl_id
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C(F)(F)F)n3C,435850,CHEMBL402016,=,1000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2cc3CCN(CCCSc4nnc(c5ccc(F)c(F)c5)n4C)CCc3cc2n1,435851,CHEMBL256651,=,1258.930000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2cc3CCN(CCCSc4nnc(c5ccc(cc5)C(F)(F)F)n4C)CCc3cc2n1,435894,CHEMBL271096,=,251.190000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2cc3CCN(CCCSc4nnc(c5cccnc5)n4C)CCc3cc2n1,435942,CHEMBL272302,=,15848.930000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCSc4nnc(C5CCOCC5)n4C)CCc3cc2n1,435945,CHEMBL270209,>,63095.730000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCSc4nnc(c5ccc(F)c(F)c5)n4C)CCc3cc2n1,435944,CHEMBL269995,=,10000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCSc4nnc(c5ccc(cc5)C(F)(F)F)n4C)CCc3cc2n1,435995,CHEMBL439065,=,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCSc4nnc(c5cccnc5)n4C)CCc3cc2n1,435997,CHEMBL256653,=,50118.720000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C(C)(C)C)n3C,435996,CHEMBL429132,=,794.330000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ncoc1c2nnc(SCCCN3CCc4cc5oc(nc5cc4CC3)C6CC6)n2C,436044,CHEMBL271280,>,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C7CC7)n3C,436090,CHEMBL272695,=,1000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)c1oc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2n1,436134,CHEMBL256016,=,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)c1oc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436133,CHEMBL256015,=,1995.260000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCCc1oc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436135,CHEMBL402826,=,630.960000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2n1,435457,CHEMBL272546,=,6309.570000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435456,CHEMBL272545,=,5011.870000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6ocnc6cc5CC4)n3C,435499,CHEMBL271844,=,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ncoc1c2nnc(SCCCN3CCc4cc5ocnc5cc4CC3)n2C,435587,CHEMBL255621,=,6309.570000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2n1,435589,CHEMBL255827,=,31622.780000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435631,CHEMBL269959,>,10000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F,435583,CHEMBL255618,=,1995.260000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(Br)c3CCN(CCc3cc2n1)C(C)CCSc4nnc(c5cccc6nc(C)ccc56)n4C,435582,CHEMBL255417,=,3162.280000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(C)oc6c(Br)c5CC4,435627,CHEMBL273165,=,10000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(oc6c(C)c5CC4)C(F)(F)F,435673,CHEMBL257525,=,1000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(C)c3CCN(CCc3cc2n1)C(C)CCSc4nnc(c5cccc6nc(C)ccc56)n4C,435672,CHEMBL257524,=,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6nc(C)oc6c(C)c5CC4,435719,CHEMBL270239,=,12589.250000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCN4CCc5cc6nc(oc6c(C)c5CC4)C(F)(F)F)n3C,435761,CHEMBL257900,=,398.110000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(C)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435763,CHEMBL401777,=,2511.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2c(C)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435762,CHEMBL257901,=,12589.250000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCN4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F)n3C,435809,CHEMBL408208,=,630.960000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(Br)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435810,CHEMBL272378,=,2511.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2c(Br)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435847,CHEMBL402015,=,6309.570000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435849,CHEMBL256650,=,50118.720000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCCN4CCc5cc6nc(oc6c(C)c5CC4)C(F)(F)F)n3C,435895,CHEMBL271097,=,251.190000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(C)c3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435943,CHEMBL269994,=,1584.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2c(C)c3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435992,CHEMBL256481,=,1584.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCCN4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F)n3C,435994,CHEMBL257369,=,251.190000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(Br)c3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,435993,CHEMBL256482,=,1584.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2c(Br)c3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436041,CHEMBL271072,=,5011.870000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2cc3CCN(CCCCSc4nnc(c5ocnc5C)n4C)CCc3cc2n1,436043,CHEMBL271073,=,50118.720000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6nc(oc6c(C)c5CC4)C(C)(C)C)n3C,436042,CHEMBL402087,=,251.190000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(C)c3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436088,CHEMBL401752,=,501.190000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2c(C)c3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436089,CHEMBL272694,=,5011.870000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6nc(oc6c(Br)c5CC4)C(C)(C)C)n3C,436129,CHEMBL255566,=,398.110000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1oc2c(Br)c3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436131,CHEMBL255778,=,1258.930000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1oc2c(Br)c3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,436132,CHEMBL255806,=,2511.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1nc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2s1,436130,CHEMBL255567,=,1258.930000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1nc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2s1,435496,CHEMBL271631,=,251.190000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1nc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2s1,435495,CHEMBL256471,=,3162.280000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6nc(C)sc6cc5CC4)n3C,435498,CHEMBL271632,=,2511.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1nn(C)c2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc12,435845,CHEMBL256477,=,1000.000000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)N1Cc2cc3CCN(CCc3cc2C1=O)C(C)CCSc4nnc(c5cccc6nc(C)ccc56)n4C,435938,CHEMBL272086,=,2511.890000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(CCSc1nnc(c2cccc3nc(C)ccc23)n1C)N4CCc5cc6CN(C)C(=O)c6cc5CC4,435940,CHEMBL272300,=,39810.720000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)N1Cc2cc3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2C1=O,436037,CHEMBL270852,=,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CN1Cc2cc3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2C1=O,436039,CHEMBL270853,=,31622.780000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)N1Cc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2C1=O,436085,CHEMBL272478,=,3981.070000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1cc2c(cccc2cn1)c3nnc(SCCCN4CCc5ccc(cc5CC4)c6cc(C)nn6C)n3C,435708,CHEMBL273199,=,1995.260000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O=C(N[C@@H]1CC[C@@H](CCN2CCc3cc(ccc3C2)C#N)CC1)c4ccnc5ccccc45,137398,CHEMBL85606,=,1995.260000000000000000000000000000,IC50,nM,Displacement of [3H]Dofetilide from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cc(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)cc(OC)c1,436755,CHEMBL257670,>,3000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK cells assessed as effect on electric current by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
CN1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)CC1,440098,CHEMBL270467,=,950.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)[C@H]1CCN(CCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,440405,CHEMBL270314,=,2280.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)CCC(=O)Nc1cc(nc(n1)c2oc(C)cc2)n3nc(C)cc3C,440430,CHEMBL410234,=,650.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)C[C@@H]1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,440434,CHEMBL272637,=,1010.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)C[C@H]1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,440433,CHEMBL429761,=,1860.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CCN[C@H]1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,440472,CHEMBL409229,=,420.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)[C@H]1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,440547,CHEMBL271606,=,600.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN1CCC(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)CC1,439974,CHEMBL272679,=,4170.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)CC1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)CC1,440013,CHEMBL409459,=,1670.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
CN1CCCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)CC1,440058,CHEMBL409419,=,285.000000000000000000000000000000,IC50,nM,Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique,Homo sapiens,B,9,HERG,CHEMBL240
OCc1ccc(OC2CCN(CC3CCNCC3)CC2)cc1Cl,440052,CHEMBL272241,=,2951209.230000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
O[C@H](COc1cc(O)ccc1C(=O)N2C[C@H](O)CO2)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,440536,CHEMBL439304,=,25.120000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2cccc(CN3CCC4(CC3)CCN(CC4)C(=O)c5cccc[n+]5[O-])c2,440045,CHEMBL411651,=,15135.610000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2cccc(CN3CCC4(CC3)CCN(CC4)C(=O)c5cc[n+]([O-])cc5)c2,440048,CHEMBL272022,=,8511.380000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
[O-][n+]1ccc(cc1)C(=O)N2CCC3(CCN(Cc4cccc(Oc5ccccc5)c4)CC3)CC2,440047,CHEMBL409849,=,14125.380000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
O=C(N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1)c5ccncn5,440091,CHEMBL410885,=,1412.540000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
O=C(N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1)c5ccncc5,440176,CHEMBL271801,=,363.080000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2cccc(CN3CCC4(CC3)CCN(CC4)C(=O)c5ccc(Cl)cc5)c2,440219,CHEMBL409648,=,100.000000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
Clc1ccc(cc1)C(=O)N2CCC3(CCN(Cc4cccc(Oc5ccccc5)c4)CC3)CC2,440300,CHEMBL429436,=,81.280000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5cccc[n+]5[O-],440355,CHEMBL270969,=,1905.460000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5cc[n+]([O-])cc5,440358,CHEMBL270971,=,208.930000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccncc5,440396,CHEMBL271128,=,30.200000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccccn5,440395,CHEMBL271127,=,120.230000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
O=C(N1CCC2(CCN(Cc3ccccc3Oc4ccccc4)CC2)CC1)c5ccncc5,440399,CHEMBL271768,=,20.890000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccc(Cl)cc5,440426,CHEMBL409224,=,2.512000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
Clc1ccc(cc1)C(=O)N2CCC3(CCN(Cc4ccccc4Oc5ccccc5)CC3)CC2,440462,CHEMBL259243,=,6.457000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccnc(N)c5,440500,CHEMBL429924,=,158489319.250000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccccn5,440395,CHEMBL271127,=,537031796.370000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccccc5c6nnn[nH]6,440003,CHEMBL410862,=,512861383.990000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5cc(Cl)c(Cl)cc5C(=O)O,440049,CHEMBL408483,=,954992586.020000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
OCc1ccc(OC2CCN(CC3CCN(CC3)c4ccccc4C(=O)O)CC2)cc1Cl,440132,CHEMBL409449,=,645654229.030000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
OCc1ccc(OC2CCN(CC3CCN(CC3)c4cccc(c4)C(=O)O)CC2)cc1Cl,440223,CHEMBL270116,=,512861383.990000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
OCc1ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccccc4)C(=O)O)CC2)cc1Cl,440263,CHEMBL272842,=,758577575.030000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
OCc1ccc(OC2CCN(CC3CCN(CCC#N)CC3)CC2)cc1Cl,440302,CHEMBL271766,=,251188643.150000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5ccccc5C(=O)O,440429,CHEMBL272441,=,43651583.220000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5cc(N)ccn5,440541,CHEMBL272846,=,6165950.020000000000000000000000000000,IC50,nM,Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method,Homo sapiens,B,9,HERG,CHEMBL240
