Internal ID,Vendor ID,SMILES,CollectionName,logS
Mol1249,2205552,CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,emolecules,1.461798558
Mol1250,209889,Cn1nccc1CC1CCN(C2CCCC2)CC1,emolecules,1.41763774
Mol1251,31609908,C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,emolecules,1.429590802
Mol1252,178526390,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,emolecules,1.440279213
Mol1253,152833,CC(=O)Nc1cnn(CC2CCN(C)CC2)c1,emolecules,1.371067862
Mol1254,53926144,Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,emolecules,1.64738297
Mol1255,43663244,CC(=O)Nc1cccc(CN2CCCN(C(C)=O)c3ccccc32)c1,emolecules,1.471585054
Mol1256,329518,Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,emolecules,1.690639012
Mol1257,11010047,Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,emolecules,1.549493713
Mol1258,29665944,Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,emolecules,1.873262459
Mol1259,49335777,Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,emolecules,1.520876382
Mol1260,32113613,Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,emolecules,1.748730556
Mol1261,36662114,CS(=O)(=O)Cc1ccn(-c2ccccc2)n1,emolecules,1.507855872
Mol1262,25831603,CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,emolecules,1.452859336
Mol1263,11841196,CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,emolecules,1.941461739
Mol1264,43571967,CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,emolecules,1.544688022
Mol1265,43081435,COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,emolecules,1.255513713
Mol1266,11478087,Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,emolecules,1.396722279
Mol1267,31603444,O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,emolecules,1.351409752
Mol1268,313512024,C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,emolecules,1.326335861
Mol1269,20740589,CC(=O)Nc1ccnn1C1CCN(Cc2ccccc2C#Cc2ccccc2)CC1,emolecules,1.412292509
Mol1270,36435318,Cc1nnc(-c2ccccc2-c2ccc(O)cc2)s1,emolecules,1.699751032
Mol1271,46613610,CCc1cnc(NCc2ccc(CN3CCCC3)cc2)nc1,emolecules,1.50242712
Mol1272,14383848,CCCNC(=O)c1c(C)nn(-c2ccccc2)c1C,emolecules,1.487703863
Mol1273,Z1373904915,CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21,enamineHTS,1.762228284
Mol1274,18855069,Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1,emolecules,1.675595056
Mol1275,31912359,CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1,emolecules,1.614897216
Mol1276,24879320,O=C(NCCN1CCC(O)(c2cccc(F)c2)CC1)c1cccc(F)c1,emolecules,1.728353782
Mol1277,42966292,COC(=O)c1cc(F)c(C)c(NC(=O)CCCc2ccccn2)c1,emolecules,1.633468456
Mol1278,33363767,COc1ccc(C)cc1-n1ccc(C(=O)Nc2c3c(nn2C)CCC3)n1,emolecules,1.521138084
Mol1279,50406372,CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,emolecules,0.290034611
Mol1280,157063,NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,emolecules,1.888123307
Mol1281,11480015,CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccc(C(C)C)cc2)CC1,emolecules,0.431363764
Mol1282,25738287,O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)N(CCCc2ccccc2)C1,emolecules,1.658964843
Mol1283,23808246,Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21,emolecules,1.694078462
Mol1284,25743871,COC(=O)[C@@H]1Cc2ncn(Cc3ccccc3)c2CN1C(C)=O,emolecules,1.507855872
Mol1285,326092,Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,emolecules,1.137037455
Mol1286,1546088,COc1ccc(OC)c(S(=O)(=O)Nc2cccc(CCc3ccccn3)c2)c1,emolecules,1.599555591
Mol1287,48439112,O=C(O)c1cccc(N2CCC(Oc3ccc(Cl)cc3)CC2)n1,emolecules,1.652729696
Mol1288,43132553,c1ccc(C(c2ccccc2)c2noc(Cn3cnc(C4CC4)n3)n2)cc1,emolecules,1.419790586
Mol1289,44385386,Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,emolecules,1.755722445
Mol1290,32029938,COC(=O)Nc1ccc(Oc2nc3ccccc3o2)cc1,emolecules,1.346352974
Mol1291,36914406,CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,emolecules,1.920540717
Mol1292,30571034,CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,emolecules,1.688419822
Mol1293,24024401,O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2,emolecules,1.75327657
Mol1294,36981448,Cc1cccc(N(C)C(=O)COC2CCCC2)n1,emolecules,1.775391972
Mol1295,32020284,Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1,emolecules,0.941014244
Mol1296,314274,CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,emolecules,1.843544212
Mol1297,32278068,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,emolecules,1.267171728
Mol1298,LN01331065,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,labnetworkBB,1.136720567
Mol1299,49350315,Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,emolecules,0.409933123
Mol1300,42942540,Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C,emolecules,1.681422156
Mol1301,184567,CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)CCc2ccccc2)CC1,emolecules,1.790496277
Mol1302,43427775,Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,emolecules,1.507451061
Mol1303,15280962,Cc1ccc(C)c(OCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,emolecules,0.527629901
Mol1304,35705370,Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,emolecules,1.745387121
Mol1305,32369318,Cc1ccc(-c2cnc(N)cn2)c2cccnc12,emolecules,1.502973059
Mol1306,11009421,COc1ccc(CNC(=O)c2nnn(-c3ccc(OC)cc3)c2N)cc1,emolecules,1.062205809
Mol1307,48250662,O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1,emolecules,1.342422681
Mol1308,48631332,c1ccc(C2(c3ccccc3)CCCN(Cc3nnc(C4CC4)o3)C2)cc1,emolecules,1.550961752
Mol1309,43106737,Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,emolecules,1.351796307
Mol1310,48301846,CN(C)C1CN(c2nc(-c3cnccn3)nc3sc4c(c23)CCCC4)C1,emolecules,1.568084331
Mol1311,43585059,CC(C)c1nc(CCn2ccnc2-c2ccoc2)cs1,emolecules,1.46612587
Mol1312,29963741,Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,emolecules,1.536810866
Mol1313,35731142,CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,emolecules,1.675136504
Mol1314,30039419,Nc1ccccc1OCCn1ccnc1,emolecules,1.391993072
Mol1315,36008838,CCCCCCNc1ncnc2[nH]ccc12,emolecules,1.26904571
Mol1316,46041909,Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,emolecules,1.069668097
Mol1317,183257,CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1,emolecules,1.666517981
Mol1318,25750075,O=C1N[C@@H]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)[C@@H]2C(=O)N1c1ccc(F)cc1,emolecules,1.498310554
Mol1319,49958096,CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@H]2CO)CC1,emolecules,1.699837726
Mol1320,313514585,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,emolecules,1.528273777
Mol1321,35754411,CCN1CCc2ncnc(N3CCNc4ccccc4C3)c2C1,emolecules,1.716587578
Mol1322,42949037,Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,emolecules,1.368658712
Mol1323,300480727,CCc1noc(-c2ccc(CCN)cc2)n1,emolecules,1.644241586
Mol1324,1541141,O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,emolecules,1.783188691
Mol1325,36264533,O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,emolecules,1.677606953
Mol1326,27425362,Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1,emolecules,0.206825876
Mol1327,31844110,O=C(CN1CCc2ccccc21)N1CCNC1=O,emolecules,1.439332694
Mol1328,43245209,O=C(O)c1c2ccccc2nn1Cc1ccccc1,emolecules,1.570192561
Mol1329,315782,Cc1nc2cc(-c3nccn3C)nn2c(NCc2cccnc2)c1C,emolecules,1.746011108
Mol1330,1536151,COc1cc(OC)c(OC)cc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1,emolecules,1.465680212
Mol1331,1543632,CCOc1ccc(C(=O)Nc2cc(C(=O)OC)ccc2N2CCN(C(C)=O)CC2)cc1,emolecules,0.382017043
Mol1332,49971700,Cc1cccc(NCCc2cn3c(n2)CCCC3)n1,emolecules,1.491361694
Mol1333,49655478,COc1cccc(-c2ccc(C(=O)N(C)Cc3c(C)nn(C(C)C)c3C)o2)c1,emolecules,1.672005445
Mol1334,42942710,Cc1cc(N(C)C)nc(-n2ccnc2)n1,emolecules,1.454692449
Mol1335,50131633,CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,emolecules,1.709439574
Mol1336,1324972,COc1cc2c(cc1NC(C)=O)oc1ccccc12,emolecules,1.536558443
Mol1337,271693,Cn1cncc1-c1ncccc1C(=O)N1CCCC1,emolecules,1.733839001
Mol1338,30724831,Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,emolecules,1.765445018
Mol1339,44466308,Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,emolecules,1.617419747
Mol1340,31854715,CNC(=O)CCc1nc(-c2ccccn2)no1,emolecules,1.702861171
Mol1341,36922856,O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,emolecules,1.654561555
Mol1342,42942714,Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,emolecules,1.36660971
Mol1343,45697853,N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,emolecules,1.480868924
Mol1344,2937124,CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,emolecules,0.338456494
Mol1345,7689820,Nc1nc(N)c2c(Cl)c(Br)ccc2n1,emolecules,1.391111614
Mol1346,32434626,c1ccc(Cc2n[nH]c(CSc3ccccc3)n2)cc1,emolecules,1.226084116
Mol1347,193881,Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1,emolecules,0.926342447
Mol1348,29773508,Cc1ccc(-c2ccc(=O)n(Cc3ccncc3)n2)cc1,emolecules,1.629409599
Mol1349,36790963,Cc1ccnc(Oc2cc(N)ccc2C)c1,emolecules,1.548266545
Mol1350,11000834,CCOC(=O)c1cc2ccccc2n1CC(=O)c1ccc(F)cc1,emolecules,0.816903839
Mol1351,206425,Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,emolecules,1.724603515
Mol1352,48299012,CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,emolecules,1.099335278
Mol1353,48638440,Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,emolecules,1.654946227
Mol1354,42946564,COc1cc(CNc2nc3ccccc3nc2C)ccn1,emolecules,1.428458774
Mol1355,31888771,CCN1CCc2nc(NC(=O)Cc3ccc(Cl)cc3)sc2C1,emolecules,1.668012972
Mol1356,43211903,Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,emolecules,1.413634997
Mol1357,32070902,Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,emolecules,1.794348604
Mol1358,1425831,Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,emolecules,1.217483944
Mol1359,24039580,CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,emolecules,1.651084089
Mol1360,43583679,O=C1CCCc2c1[nH]c1cc(-n3ccnc3-c3ccncc3)ccc21,emolecules,0.814913181
Mol1361,43657264,O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1,emolecules,1.720985744
Mol1362,31274390,Cc1ccccc1-n1cc[nH]c(=O)c1=O,emolecules,1.766635886
Mol1363,36705292,CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,emolecules,1.686546899
Mol1364,4752649,c1ccc(-n2ncc3c(-n4ccnc4)ncnc32)cc1,emolecules,0.696356389
Mol1365,1542910,CCOC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,emolecules,1.264817823
Mol1366,11883158,COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)Cc2cccs2)c1C,emolecules,1.608526034
Mol1367,45665715,CC(=O)N1CCC(CCNc2ccc3ccc(F)cc3n2)CC1,emolecules,1.664547962
Mol1368,50141257,O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,emolecules,1.591732239
Mol1369,44389972,Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,emolecules,1.483301952
Mol1370,48835672,CC(C)(C)C(=O)N1CCC(CN2C(=O)C(=O)N(C3CCCC3)C2=O)CC1,emolecules,1.824581376
Mol1371,48780034,CC(=O)N1CCCN(Cc2c(C)nn(C)c2Cl)CC1,emolecules,1.613841822
Mol1372,209461,NC(=O)CC1CCN(c2ncccn2)CC1,emolecules,1.765072201
Mol1373,48764146,COc1ccc2nc(C)nc(N3CC(CO)C3)c2c1,emolecules,1.46686762
Mol1374,29627143,Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,emolecules,1.581494542
Mol1375,25646720,O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2,emolecules,1.062581984
Mol1376,165247,Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1,emolecules,1.905364069
Mol1377,31205261,CCCC(=O)Nc1ccc(C)c2ncccc12,emolecules,1.700703717
Mol1378,31863944,CC(C)Cn1c(=O)[nH]c(=O)c2c1nc1n2CCCCC1,emolecules,1.797059695
Mol1379,29676702,O=C1CCCN1C(=O)COc1cccc(-c2nnco2)c1,emolecules,1.739572344
Mol1380,228285,CCn1nccc1-c1cc(CC2CCNCC2)ncn1,emolecules,1.571359393
Mol1381,31919176,Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,emolecules,1.610873
Mol1382,31356688,O=C(CCn1nnc2ccccc2c1=O)Nc1ccncc1,emolecules,1.329601248
Mol1383,1123117,O=c1[nH]c2cnccc2n1Cc1ccccc1,emolecules,1.497896743
Mol1384,37000875,Cc1nn(Cc2cccc(Br)c2)c(C)c1C(=O)O,emolecules,1.710878618
Mol1385,32423148,Clc1ccc(Cc2nc(-c3ccccc3)n[nH]2)cn1,emolecules,1.302763708
Mol1386,23809094,CCCn1ncc2[nH]c(C3CCCCC3)nc21,emolecules,1.350829274
Mol1387,42961472,Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,emolecules,1.610873
Mol1388,24879868,CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,emolecules,1.84540814
Mol1389,2202636,O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,emolecules,0.388278863
Mol1390,2258308,O=C(Nc1nc2ccccc2[nH]1)c1ccncc1,emolecules,0.706717782
Mol1391,19162470,O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1,emolecules,1.624591459
Mol1392,32144061,CNC(=O)CN1CCCN(C(=O)c2c(C)nn(-c3ccccc3)c2Cl)CC1,emolecules,1.698100546
Mol1393,1933590,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,emolecules,1.713826424
Mol1394,37817860,CC(C)(C)n1cc(CNc2cccnc2)cn1,emolecules,1.405687787
Mol1395,31929992,Cc1nccc(-c2cccc(NCC(=O)N(C)c3ccccc3)c2)n1,emolecules,1.582290683
Mol1396,1249615,Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,emolecules,0.693726949
Mol1397,44447021,Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,emolecules,1.789510204
Mol1398,Z57841791,Cn1c(CNC(=O)Cc2ccccc2)nc2ccccc21,enamineHTS,1.650987094
Mol1399,31875350,Cc1ccnc(NC(=O)CN2CCCC2=O)c1,emolecules,1.741151599
Mol1400,36440866,CC(=O)N1CCC(Cn2ccnc2-c2cc3ccccc3s2)CC1,emolecules,1.546666025
Mol1401,46596571,Cc1nc(CN2C[C@@H](c3ccc4c(c3)OCO4)[C@@H]3[C@H]2C2CCN3CC2)co1,emolecules,1.683947131
Mol1402,43112807,CC(C)c1cc(N2CCc3[nH]nc(C4CC4)c3C2)n2nccc2n1,emolecules,1.375663614
Mol1403,20650033,Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,emolecules,0.741151599
Mol1404,32427430,COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,emolecules,1.613841822
Mol1405,31378890,O=C(NCC1(c2ccccc2)CC1)c1cccnc1,emolecules,1.614897216
Mol1406,19991792,C#CCNC(=O)CCc1c(C)nn(C)c1C,emolecules,1.784831178
Mol1407,3683577,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3cccs3)C1)CC2,emolecules,1.344392274
Mol1408,16732808,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(C)=O)C1)CC2,emolecules,1.740362689
Mol1409,30696460,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)OC(C)(C)C)C1)CC2,emolecules,1.791339704
Mol1410,30431093,Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,emolecules,1.034227261
Mol1411,35733771,COc1ccc2nc(NCc3cnn(C)c3)ccc2c1,emolecules,1.541329578
Mol1412,27432296,O=C(c1cccc(N2CCNC2=O)c1)N1CCc2ccccc2C1,emolecules,1.626340367
Mol1413,36922204,Cc1nnc(N2CCCSCC2)c(C#N)c1C,emolecules,1.373463722
Mol1414,11011932,CN(C)CCN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncc(-c2ccccc2)n1C,emolecules,1.771954749
Mol1415,48794033,CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,emolecules,1.875061263
Mol1416,171697212,Cc1cccc(O[C@H]2CN(Cc3ccc(OCCCO)cc3)C[C@@H]2O)c1,emolecules,1.79239169
Mol1417,48224722,c1csc(-c2csc3nc(CN4CCOCC4)nc(N4CCc5[nH]ncc5C4)c23)c1,emolecules,1.690107439
Mol1418,38522400,CC(C)n1nnnc1-c1ccc(N)cc1F,emolecules,1.371806459
Mol1419,36671973,Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21,emolecules,1.72427587
Mol1420,34501664,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(F)cc1Cl,emolecules,0.712649702
Mol1421,32376162,Cc1n[nH]c(-c2c(C)c3cc(F)ccc3n2C)n1,emolecules,1.371067862
Mol1422,35754209,CCN1CCc2ncnc(N(C)Cc3ccc4c(c3)OCCO4)c2C1,emolecules,1.589949601
Mol1423,49964732,Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,emolecules,1.558708571
Mol1424,46651868,CCCc1nnc(NCc2cn3ccc(C)cc3n2)o1,emolecules,1.341236623
Mol1425,44457145,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,emolecules,0.288919606
Mol1426,45766450,COc1ccc(C(=O)N2CCCC2)cc1NC(C)C,emolecules,1.554610285
Mol1427,42897127,O=C(OCc1cc(Cl)ccn1)c1ccc2[nH]c(C(F)F)nc2c1,emolecules,1.544440137
Mol1428,93438708,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,emolecules,1.813847754
Mol1429,45689545,N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,emolecules,1.814913181
Mol1430,43596043,CN(C)c1cccc(Cn2ccnc2-c2ccc(O)cc2)c1,emolecules,1.433769834
Mol1431,11479585,CC(C)(C)OC(=O)NCc1ccc(C(=N)NC(=O)OCc2ccccc2)cc1,emolecules,0.413299764
Mol1432,44388898,N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,emolecules,1.723044992
Mol1433,MCULE-6181763916,Cc1noc(OCC(=O)N2CCCCCC2)n1,mcule,1.701049631
Mol1434,25618066,Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,emolecules,0.369215857
Mol1435,49352627,CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,emolecules,1.910250772
Mol1436,36419852,Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1,emolecules,1.544440137
Mol1437,149747,Cc1ccnc(C2CCN(C3CCCC3)CC2)n1,emolecules,1.205745541
Mol1438,177167,Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,emolecules,1.757851344
Mol1439,301039966,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,emolecules,1.812311609
Mol1440,11938711,O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,emolecules,0.763427994
Mol1441,11813013,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.755112266
Mol1442,3596324,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCc2ccccc21,emolecules,1.339451441
Mol1443,29640121,CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(-n2ccnc2)nc1,emolecules,1.813314059
Mol1444,32037496,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,emolecules,1.103461622
Mol1445,1556512,Nc1ccc2c(c1)ncn2CCc1ccccc1,emolecules,1.584218112
Mol1446,35754185,COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,emolecules,1.761401558
Mol1447,35692276,CCONC(=O)c1sc(C)nc1C,emolecules,1.462397998
Mol1448,30492932,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,emolecules,1.201397124
Mol1449,29912873,CC(C)CN1CC[C@H](c2nc3ccc(C#N)cc3[nH]2)C1,emolecules,1.564666064
Mol1450,29912571,O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1,emolecules,1.51054501
Mol1451,29912859,N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1,emolecules,1.700703717
Mol1452,33368543,O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1,emolecules,1.889357737
Mol1453,46026615,FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,emolecules,1.65195607
Mol1454,48832018,O=C(Cc1cccc(I)c1)N1CC(CO)C1,emolecules,1.624282096
Mol1455,46603974,Cc1nc(NC2(c3cccc(Cl)c3)CC2)c2c(C)noc2n1,emolecules,1.616790486
Mol1456,32436924,CCc1oc2c(-n3cnnc3)cccc2c1C,emolecules,1.354108439
Mol1457,36458355,CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1,emolecules,1.565847819
Mol1458,36568125,CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,emolecules,1.603252662
Mol1459,49682290,Cc1cc(C)nc(NCc2cnc(C)c(C)c2)n1,emolecules,1.124178055
Mol1460,901986,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,emolecules,1.469232743
Mol1461,45670925,Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N,emolecules,1.597695186
Mol1462,32278090,COc1ccc2cc(-c3[nH]c(-c4ccc(S(C)=O)cc4)nc3-c3ccncc3)ccc2c1,emolecules,0.531478917
Mol1463,30043512,CN(Cc1ccccc1Br)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,emolecules,1.841296887
Mol1464,25609569,COc1cccc(-c2cccc(N)n2)c1F,emolecules,1.260071388
Mol1465,31968914,Cc1ccc(CNC(=O)c2cccs2)cn1,emolecules,1.718750735
Mol1466,197945,Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,emolecules,1.81640703
Mol1467,207489,O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,emolecules,0.591064607
Mol1468,MCULE-2124560621,CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1,mcule,1.863263364
Mol1469,49352631,CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C,emolecules,1.748962861
Mol1470,53752451,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccc(F)cc2)CC1,emolecules,0.481442629
Mol1471,1536313,C(=C/c1ccccc1)\CNCc1ccc2c(c1)OCO2,emolecules,1.602819342
Mol1472,32443301,Cc1nc(O)c2c(n1)CN(Cc1ccccc1)CC2,emolecules,1.630326155
Mol1473,31417877,Cn1cc(C(=O)O)c(C2CCCCC2)n1,emolecules,1.526726867
Mol1474,3035918,O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,emolecules,1.780533325
Mol1475,29689751,O=C(NCc1cccnc1)c1sccc1-c1ccccc1,emolecules,1.816771412
Mol1476,35700952,Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,emolecules,1.858837851
Mol1477,24874030,COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,emolecules,1.74647851
Mol1478,31935468,O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,emolecules,1.373831145
Mol1479,33353814,O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1,emolecules,0.963787827
Mol1480,48242383,Cc1cnc(CNCc2cccc3c2OCO3)s1,emolecules,1.542202782
Mol1481,49976216,CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,emolecules,1.574956776
Mol1482,16785188,Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,emolecules,1.600101256
